id,username,nickname,is_bot,segment,designed_messages,home_channel,verbosity,formality,technical,emoji,hostility,disclosure,help_seeking
200000000000000227,arcticyarrow,"Arctic Yarrow",false,burnout,4,support,0.64,0.10,0.51,0.16,0.31,0.79,0.45
200000000000000228,lucidcobalt,"Lucid Cobalt",false,burnout,6,general,0.64,0.25,0.49,0.04,0.18,0.78,0.43
200000000000000229,swiftkettle,"Swift Kettle",false,technical,42,general,0.79,0.48,0.91,0.03,0.04,0.33,0.21
200000000000000230,rapidivory,"Rapid Ivory",false,casual,4,general,0.26,0.29,0.30,0.85,0.17,0.35,0.32
200000000000000231,taliatanaka,"Talia Tanaka",false,burnout,2,general,0.45,0.26,0.33,0.27,0.17,0.99,0.35
200000000000000232,nimble_harbor,"Nimble Harbor",false,support-seeker,4,general,0.43,0.47,0.35,0.07,0.20,0.43,0.92
200000000000000233,maliknovak96,"Malik Novak",false,casual,9,support,0.49,0.04,0.14,0.69,0.18,0.51,0.09
200000000000000234,vivid_ivory,"Vivid Ivory",false,burnout,6,support,0.67,0.27,0.27,0.04,0.24,0.81,0.31
200000000000000235,ember_yarrow51,"Ember Yarrow",false,technical,4,general,0.62,0.49,0.81,0.06,0.22,0.19,0.34
200000000000000236,wrycobalt,"Wry Cobalt",false,casual,4,general,0.36,0.05,0.09,0.68,0.01,0.52,0.30
200000000000000237,slategable,"Slate Gable",false,support-seeker,4,general,0.35,0.41,0.20,0.05,0.10,0.41,1.00
200000000000000238,freyacosta56,"Freya Costa",false,technical,2,general,0.82,0.42,0.88,0.12,0.19,0.24,0.41
200000000000000239,ineslindqvist,"Ines Lindqvist",false,support-seeker,3,general,0.46,0.28,0.45,0.24,0.17,0.49,1.00
200000000000000240,tidy_badger,"Tidy Badger",false,lurker,3,general,0.20,0.26,0.35,0.23,0.15,0.21,0.44
200000000000000241,kestrelberg,"Kestrel Berg",false,support-seeker,4,general,0.43,0.29,0.46,0.26,0.17,0.64,1.00
200000000000000242,amberjuniper96,"Amber Juniper",false,support-seeker,5,support,0.65,0.40,0.23,0.27,0.28,0.43,1.00
200000000000000243,quietmeadow,"Quiet Meadow",false,technical,6,general,0.62,0.53,0.87,0.06,0.21,0.32,0.26
200000000000000244,cassokafor,"Cass Okafor",false,casual,3,support,0.49,0.08,0.30,0.85,0.02,0.44,0.05
200000000000000245,rheasilva,"Rhea Silva",false,casual,4,general,0.49,0.15,0.20,0.87,0.10,0.35,0.15
200000000000000246,opaltundra,"Opal Tundra",false,technical,4,support,0.73,0.64,1.00,0.08,0.10,0.26,0.20
200000000000000247,emberwren,"Ember Wren",false,casual,2,general,0.49,0.15,0.33,0.70,0.18,0.44,0.29
200000000000000248,frostwren,"Frost Wren",false,casual,4,support,0.28,0.18,0.24,0.70,0.20,0.35,0.07
200000000000000249,zesty_marlin,"Zesty Marlin",false,casual,11,general,0.21,0.21,0.21,0.86,0.00,0.40,0.06
200000000000000250,omarr,"Omar R",false,casual,4,general,0.22,0.18,0.29,0.89,0.05,0.28,0.28
200000000000000251,lucidthistle66,"Lucid Thistle",false,casual,7,general,0.42,0.20,0.32,0.87,0.08,0.44,0.14
200000000000000252,umbercobalt,"Umber Cobalt",false,casual,7,general,0.36,0.05,0.07,0.80,0.09,0.45,0.35
200000000000000253,quiet_gable,"Quiet Gable",false,technical,5,general,0.82,0.42,1.00,0.19,0.14,0.06,0.44
200000000000000254,samkessler24,"Sam Kessler",false,casual,3,support,0.32,0.15,0.12,0.73,0.20,0.37,0.23
200000000000000255,lucidwren,"Lucid Wren",false,lurker,3,general,0.19,0.20,0.45,0.19,0.14,0.25,0.39
200000000000000256,elincosta,"Elin Costa",false,lurker,4,support,0.08,0.30,0.17,0.17,0.18,0.16,0.28
200000000000000257,hollow_gable,"Hollow Gable",false,casual,11,general,0.25,0.11,0.21,0.83,0.09,0.48,0.12
200000000000000258,slate_badger46,"Slate Badger",false,contrarian,7,general,0.49,0.29,0.56,0.18,0.61,0.23,0.19
200000000000000259,vivid_summit,"Vivid Summit",false,technical,10,general,0.62,0.61,0.91,0.09,0.19,0.34,0.22
200000000000000260,priyaokafor15,"Priya Okafor",false,support-seeker,7,general,0.39,0.38,0.38,0.15,0.19,0.42,0.85
200000000000000261,duskyarrow,"Dusk Yarrow",false,lurker,5,general,0.09,0.23,0.40,0.40,0.20,0.13,0.30
200000000000000262,gladgable39,"Glad Gable",false,lurker,2,general,0.08,0.20,0.26,0.17,0.00,0.31,0.34
200000000000000263,yukimoreau,"Yuki Moreau",false,support-seeker,3,general,0.44,0.32,0.42,0.21,0.07,0.63,0.93
200000000000000264,vividnettle,"Vivid Nettle",false,technical,5,general,0.72,0.52,1.00,0.10,0.25,0.19,0.30
200000000000000265,quiet_harbor,"Quiet Harbor",false,technical,6,general,0.58,0.48,1.00,0.21,0.00,0.20,0.26
200000000000000266,ember_quarry,"Ember Quarry",false,casual,3,general,0.41,0.27,0.33,0.84,0.04,0.29,0.22
200000000000000267,samraman,"Sam Raman",false,lurker,3,general,0.28,0.36,0.18,0.40,0.06,0.11,0.39
200000000000000268,calmsummit,"Calm Summit",false,contrarian,5,general,0.46,0.39,0.48,0.00,0.72,0.13,0.07
200000000000000269,lenar,"Lena R",false,support-seeker,31,general,0.52,0.28,0.23,0.27,0.13,0.43,0.93
200000000000000270,glad_lattice,"Glad Lattice",false,casual,4,general,0.26,0.22,0.21,0.69,0.02,0.38,0.33
200000000000000271,tomasito,"Tomas Ito",false,burnout,4,general,0.49,0.23,0.34,0.22,0.19,0.93,0.52
200000000000000272,hollow_summit,"Hollow Summit",false,technical,4,general,0.65,0.53,0.77,0.00,0.00,0.19,0.28
200000000000000273,jadethistle,"Jade Thistle",false,contrarian,4,general,0.46,0.29,0.41,0.18,0.87,0.17,0.14
200000000000000274,elinnovak,"Elin Novak",false,support-seeker,5,support,0.61,0.34,0.26,0.12,0.24,0.41,0.89
200000000000000275,talialindqvist,"Talia Lindqvist",false,casual,4,general,0.30,0.30,0.23,0.91,0.09,0.36,0.30
200000000000000276,mellow_marlin,"Mellow Marlin",false,casual,3,general,0.22,0.17,0.07,0.83,0.13,0.25,0.15
200000000000000277,arctic_nettle,"Arctic Nettle",false,casual,3,general,0.32,0.13,0.30,0.95,0.18,0.54,0.22
200000000000000278,taliar,"Talia R",false,contrarian,3,general,0.74,0.33,0.50,0.18,0.79,0.10,0.10
200000000000000279,frostkestrel,"Frost Kestrel",false,casual,6,support,0.21,0.26,0.10,0.93,0.10,0.45,0.17
200000000000000280,arcticanvil,"Arctic Anvil",false,technical,4,general,0.65,0.61,0.87,0.15,0.03,0.06,0.44
200000000000000281,zestykettle,"Zesty Kettle",false,technical,8,general,0.68,0.61,0.85,0.00,0.21,0.10,0.44
200000000000000282,kestrelmoreau,"Kestrel Moreau",false,casual,6,general,0.31,0.25,0.21,0.78,0.06,0.27,0.33
200000000000000283,dusk_orchid,"Dusk Orchid",false,burnout,3,support,0.48,0.26,0.30,0.08,0.15,0.80,0.32
200000000000000284,quiet_kettle,"Quiet Kettle",false,casual,7,general,0.24,0.15,0.30,0.83,0.08,0.37,0.22
200000000000000285,brisk_cobalt,"Brisk Cobalt",false,casual,5,support,0.30,0.18,0.29,0.87,0.00,0.45,0.30
200000000000000286,devonsilva51,"Devon Silva",false,contrarian,3,support,0.51,0.18,0.44,0.20,0.63,0.07,0.06
200000000000000287,embervellum,"Ember Vellum",false,lurker,1,general,0.32,0.19,0.38,0.17,0.14,0.06,0.27
200000000000000288,swift_nettle3,"Swift Nettle",false,technical,10,general,0.78,0.58,0.87,0.17,0.13,0.14,0.45
200000000000000289,faintkestrel15,"Faint Kestrel",false,casual,3,general,0.45,0.28,0.26,0.88,0.19,0.35,0.22
200000000000000290,jademarlin,"Jade Marlin",false,technical,4,support,0.78,0.64,0.93,0.00,0.08,0.22,0.22
200000000000000291,tidy_quarry,"Tidy Quarry",false,technical,6,general,0.84,0.44,0.80,0.06,0.17,0.30,0.17
200000000000000292,slatethistle,"Slate Thistle",false,casual,2,support,0.37,0.26,0.09,0.89,0.12,0.33,0.16
200000000000000293,clevernettle26,"Clever Nettle",false,contrarian,3,general,0.66,0.38,0.63,0.23,0.77,0.06,0.07
200000000000000294,swiftlantern,"Swift Lantern",false,casual,2,general,0.44,0.07,0.26,0.90,0.01,0.38,0.08
200000000000000295,pavelw,"Pavel W",false,support-seeker,7,general,0.54,0.33,0.45,0.06,0.05,0.52,0.84
200000000000000296,clever_lattice83,"Clever Lattice",false,lurker,3,general,0.06,0.40,0.28,0.23,0.17,0.32,0.43
200000000000000297,umber_marlin,"Umber Marlin",false,technical,10,general,0.72,0.44,0.89,0.13,0.18,0.28,0.34
200000000000000298,freyaito,"Freya Ito",false,technical,17,general,0.79,0.61,0.88,0.18,0.16,0.11,0.31
200000000000000299,briskmarlin,"Brisk Marlin",false,technical,4,general,0.69,0.63,1.00,0.00,0.14,0.17,0.17
200000000000000300,keencobalt,"Keen Cobalt",false,burnout,2,general,0.58,0.33,0.52,0.11,0.18,0.80,0.44
200000000000000301,slateferry,"Slate Ferry",false,casual,4,general,0.24,0.24,0.17,0.74,0.00,0.49,0.06
200000000000000302,faint_willow,"Faint Willow",false,lurker,3,general,0.32,0.24,0.42,0.44,0.18,0.09,0.42
200000000000000303,lucidlattice,"Lucid Lattice",false,burnout,20,general,0.67,0.13,0.49,0.14,0.24,0.79,0.34
200000000000000304,plain_zephyr94,"Plain Zephyr",false,lurker,2,general,0.19,0.27,0.43,0.29,0.20,0.12,0.41
200000000000000305,clever_orchid57,"Clever Orchid",false,support-seeker,10,general,0.51,0.31,0.21,0.35,0.12,0.45,0.96
200000000000000306,wrylantern37,"Wry Lantern",false,casual,3,general,0.50,0.04,0.27,0.69,0.21,0.31,0.29
200000000000000307,keen_thistle29,"Keen Thistle",false,contrarian,1,support,0.58,0.20,0.49,0.23,0.78,0.33,0.15
200000000000000308,frostharbor64,"Frost Harbor",false,technical,4,general,0.73,0.53,0.79,0.05,0.17,0.15,0.22
200000000000000309,amberyarrow,"Amber Yarrow",false,lurker,1,general,0.33,0.23,0.37,0.38,0.05,0.28,0.34
200000000000000310,duskcobalt,"Dusk Cobalt",false,burnout,3,general,0.45,0.37,0.32,0.21,0.22,0.92,0.44
200000000000000311,jade_yarrow30,"Jade Yarrow",false,casual,13,general,0.40,0.26,0.09,0.66,0.07,0.27,0.34
200000000000000312,swift_quarry,"Swift Quarry",false,lurker,1,general,0.15,0.42,0.32,0.35,0.22,0.19,0.16
200000000000000313,slateferry5,"Slate Ferry",false,support-seeker,5,general,0.45,0.38,0.49,0.23,0.28,0.60,0.83
200000000000000314,mellowmeadow49,"Mellow Meadow",false,lurker,2,general,0.06,0.31,0.21,0.21,0.18,0.24,0.41
200000000000000315,juleskessler,"Jules Kessler",false,technical,4,general,0.61,0.38,0.98,0.10,0.00,0.20,0.18
200000000000000316,keen_juniper,"Keen Juniper",false,burnout,2,support,0.42,0.15,0.40,0.12,0.35,0.95,0.31
200000000000000317,emberzephyr88,"Ember Zephyr",false,contrarian,2,general,0.50,0.22,0.44,0.11,0.74,0.13,0.17
200000000000000318,jadequarry,"Jade Quarry",false,technical,5,general,0.66,0.54,1.00,0.15,0.20,0.15,0.44
200000000000000319,samsilva,"Sam Silva",false,lurker,1,general,0.18,0.36,0.16,0.40,0.03,0.16,0.22
200000000000000320,dusk_otter,"Dusk Otter",false,casual,6,general,0.46,0.04,0.25,0.66,0.23,0.44,0.12
200000000000000321,rheamoreau,"Rhea Moreau",false,support-seeker,4,support,0.45,0.30,0.31,0.16,0.05,0.44,1.00
200000000000000322,opalotter,"Opal Otter",false,lurker,2,support,0.13,0.17,0.34,0.27,0.17,0.17,0.34
200000000000000323,hollow_marlin88,"Hollow Marlin",false,contrarian,3,general,0.71,0.43,0.61,0.16,0.74,0.11,0.03
200000000000000324,glad_thistle,"Glad Thistle",false,lurker,2,general,0.16,0.45,0.44,0.23,0.02,0.33,0.25
200000000000000325,hollow_lantern,"Hollow Lantern",false,technical,4,general,0.75,0.36,0.82,0.05,0.04,0.23,0.28
200000000000000326,plain_lantern,"Plain Lantern",false,casual,4,general,0.32,0.17,0.27,0.82,0.16,0.34,0.09
200000000000000327,inesmoreau4,"Ines Moreau",false,burnout,4,general,0.58,0.34,0.44,0.01,0.29,1.00,0.51
200000000000000328,zarasilva,"Zara Silva",false,casual,2,general,0.49,0.08,0.32,0.87,0.10,0.42,0.08
200000000000000329,briskcinder,"Brisk Cinder",false,casual,1,general,0.33,0.26,0.30,0.83,0.07,0.40,0.24
200000000000000330,frostpebble,"Frost Pebble",false,lurker,2,general,0.28,0.30,0.22,0.17,0.00,0.33,0.20
200000000000000331,cleverorchid,"Clever Orchid",false,burnout,7,support,0.48,0.38,0.43,0.17,0.13,1.00,0.53
200000000000000332,faint_yarrow,"Faint Yarrow",false,burnout,4,support,0.55,0.11,0.52,0.25,0.18,1.00,0.35
200000000000000333,kestrelpetrov,"Kestrel Petrov",false,support-seeker,6,support,0.50,0.29,0.38,0.06,0.27,0.49,0.87
200000000000000334,mellow_wren58,"Mellow Wren",false,casual,3,general,0.30,0.10,0.25,0.89,0.00,0.39,0.14
200000000000000335,zestysummit,"Zesty Summit",false,casual,3,general,0.42,0.09,0.19,0.86,0.16,0.27,0.23
200000000000000336,rustreed,"Rust Reed",false,contrarian,9,general,0.53,0.44,0.56,0.00,0.89,0.17,0.16
200000000000000337,lenaito,"Lena Ito",false,lurker,2,general,0.33,0.26,0.30,0.44,0.14,0.07,0.15
200000000000000338,rapid_kestrel,"Rapid Kestrel",false,casual,3,general,0.47,0.09,0.16,0.79,0.22,0.33,0.05
200000000000000339,slate_cinder,"Slate Cinder",false,contrarian,3,support,0.67,0.30,0.52,0.22,0.77,0.32,0.02
200000000000000340,frost_otter,"Frost Otter",false,contrarian,5,support,0.71,0.25,0.36,0.18,0.63,0.13,0.10
200000000000000341,plaincinder27,"Plain Cinder",false,lurker,1,general,0.08,0.16,0.24,0.43,0.08,0.33,0.22
200000000000000342,keenquarry,"Keen Quarry",false,lurker,3,support,0.07,0.34,0.39,0.43,0.09,0.15,0.26
200000000000000343,wryjuniper,"Wry Juniper",false,burnout,4,general,0.65,0.38,0.47,0.10,0.16,0.96,0.28
200000000000000344,mellow_cinder,"Mellow Cinder",false,support-seeker,6,general,0.43,0.36,0.45,0.13,0.00,0.45,1.00
200000000000000345,arcticreed,"Arctic Reed",false,contrarian,4,general,0.63,0.27,0.42,0.00,0.88,0.08,0.11
200000000000000346,rustnettle,"Rust Nettle",false,technical,3,general,0.75,0.63,0.94,0.00,0.01,0.26,0.32
200000000000000347,dusk_kettle,"Dusk Kettle",false,support-seeker,2,general,0.38,0.32,0.42,0.33,0.15,0.43,1.00
200000000000000348,arcticwillow,"Arctic Willow",false,technical,7,support,0.65,0.53,1.00,0.18,0.15,0.32,0.34
200000000000000349,faint_ferry,"Faint Ferry",false,contrarian,4,general,0.62,0.37,0.63,0.00,0.87,0.17,0.12
200000000000000350,swiftvellum,"Swift Vellum",false,casual,5,general,0.47,0.21,0.12,0.73,0.00,0.43,0.21
200000000000000351,wry_juniper,"Wry Juniper",false,support-seeker,8,support,0.39,0.28,0.45,0.18,0.15,0.49,0.84
200000000000000352,mellowcinder,"Mellow Cinder",false,lurker,3,support,0.08,0.33,0.27,0.25,0.17,0.26,0.38
200000000000000353,lucidorchid,"Lucid Orchid",false,casual,4,general,0.23,0.24,0.31,0.77,0.13,0.51,0.13
200000000000000354,rapidmeadow,"Rapid Meadow",false,casual,2,support,0.25,0.02,0.08,0.75,0.03,0.39,0.23
200000000000000355,malikhaddad,"Malik Haddad",false,casual,3,general,0.34,0.22,0.23,0.76,0.20,0.53,0.11
200000000000000356,novaokafor,"Nova Okafor",false,lurker,4,general,0.25,0.42,0.21,0.45,0.05,0.28,0.15
200000000000000357,brisklantern,"Brisk Lantern",false,technical,14,general,0.80,0.41,0.91,0.04,0.03,0.24,0.27
200000000000000358,swift_vellum,"Swift Vellum",false,lurker,2,support,0.26,0.19,0.26,0.28,0.12,0.10,0.17
200000000000000359,zestybadger,"Zesty Badger",false,lurker,1,general,0.33,0.25,0.24,0.27,0.23,0.19,0.20
200000000000000360,boldferry,"Bold Ferry",false,technical,1,general,0.82,0.43,0.98,0.21,0.23,0.21,0.40
200000000000000361,calm_yarrow97,"Calm Yarrow",false,support-seeker,3,general,0.54,0.30,0.34,0.14,0.23,0.55,0.87
200000000000000362,quiet_lattice,"Quiet Lattice",false,contrarian,8,general,0.61,0.22,0.45,0.17,0.88,0.07,0.20
200000000000000363,malikhaddad84,"Malik Haddad",false,support-seeker,7,general,0.57,0.34,0.37,0.15,0.20,0.49,0.83
200000000000000364,umber_harbor,"Umber Harbor",false,support-seeker,2,support,0.40,0.28,0.43,0.20,0.24,0.61,0.81
200000000000000365,faintwillow,"Faint Willow",false,support-seeker,6,general,0.51,0.32,0.37,0.25,0.17,0.41,1.00
200000000000000366,brunolindqvist,"Bruno Lindqvist",false,lurker,3,general,0.18,0.22,0.25,0.39,0.04,0.15,0.22
200000000000000367,quiet_pebble,"Quiet Pebble",false,casual,1,general,0.25,0.06,0.11,0.71,0.12,0.48,0.09
200000000000000368,opal_cinder,"Opal Cinder",false,casual,3,general,0.38,0.06,0.15,0.69,0.09,0.42,0.05
200000000000000369,idlereed,"Idle Reed",false,casual,5,general,0.31,0.03,0.14,0.76,0.23,0.32,0.22
200000000000000370,julesw43,"Jules W",false,support-seeker,2,general,0.64,0.23,0.40,0.20,0.14,0.41,0.98
200000000000000371,priyacosta10,"Priya Costa",false,contrarian,5,support,0.57,0.28,0.50,0.24,0.87,0.09,0.06
200000000000000372,rapidpebble,"Rapid Pebble",false,lurker,3,general,0.09,0.40,0.45,0.31,0.01,0.34,0.21
200000000000000373,vivid_tundra,"Vivid Tundra",false,lurker,2,general,0.14,0.24,0.43,0.25,0.16,0.06,0.21
200000000000000374,nimble_marlin,"Nimble Marlin",false,support-seeker,3,general,0.41,0.25,0.30,0.32,0.16,0.56,1.00
200000000000000375,briskorchid,"Brisk Orchid",false,support-seeker,2,general,0.46,0.42,0.47,0.09,0.16,0.46,0.85
200000000000000376,ineslindqvist82,"Ines Lindqvist",false,burnout,4,general,0.55,0.35,0.26,0.04,0.34,0.94,0.30
200000000000000377,calmthistle98,"Calm Thistle",false,casual,11,general,0.37,0.01,0.29,0.69,0.21,0.52,0.27
200000000000000378,samcosta99,"Sam Costa",false,lurker,2,general,0.12,0.32,0.31,0.28,0.13,0.17,0.41
200000000000000379,jade_willow,"Jade Willow",false,contrarian,7,general,0.45,0.29,0.63,0.14,0.73,0.24,0.00
200000000000000380,arctic_cinder20,"Arctic Cinder",false,casual,10,general,0.46,0.11,0.26,0.67,0.06,0.30,0.27
200000000000000381,vividsummit11,"Vivid Summit",false,support-seeker,3,general,0.54,0.21,0.31,0.12,0.20,0.62,1.00
200000000000000382,frost_pine21,"Frost Pine",false,lurker,3,general,0.24,0.34,0.33,0.36,0.05,0.29,0.33
200000000000000383,rapidgable,"Rapid Gable",false,support-seeker,3,general,0.60,0.26,0.34,0.21,0.19,0.47,0.88
200000000000000384,hollowquarry,"Hollow Quarry",false,support-seeker,4,general,0.56,0.47,0.30,0.28,0.14,0.40,1.00
200000000000000385,nimble_willow,"Nimble Willow",false,casual,4,support,0.50,0.15,0.22,0.67,0.00,0.36,0.21
200000000000000386,amberotter,"Amber Otter",false,lurker,2,support,0.24,0.16,0.29,0.27,0.01,0.10,0.17
200000000000000387,swiftthistle39,"Swift Thistle",false,casual,5,support,0.50,0.30,0.13,0.68,0.08,0.52,0.12
200000000000000388,clever_pebble,"Clever Pebble",false,technical,5,general,0.82,0.49,0.83,0.21,0.22,0.19,0.16
200000000000000389,wry_nettle3,"Wry Nettle",false,casual,5,support,0.36,0.15,0.10,0.67,0.23,0.44,0.07
200000000000000390,jadeharbor,"Jade Harbor",false,contrarian,4,general,0.65,0.38,0.45,0.17,0.87,0.24,0.01
200000000000000391,idle_marlin45,"Idle Marlin",false,lurker,2,support,0.33,0.28,0.15,0.34,0.07,0.28,0.39
200000000000000392,yukiwhitfield,"Yuki Whitfield",false,casual,8,support,0.30,0.19,0.29,0.78,0.22,0.29,0.16
200000000000000393,brisknettle37,"Brisk Nettle",false,support-seeker,4,support,0.54,0.48,0.44,0.11,0.07,0.41,1.00
200000000000000394,idle_vellum,"Idle Vellum",false,technical,10,general,0.69,0.40,0.94,0.00,0.08,0.28,0.44
200000000000000395,emberlantern,"Ember Lantern",false,casual,4,general,0.48,0.01,0.15,0.91,0.08,0.29,0.23
200000000000000396,jade_reed,"Jade Reed",false,technical,3,general,0.67,0.54,0.79,0.08,0.16,0.12,0.33
200000000000000397,briskharbor84,"Brisk Harbor",false,casual,6,general,0.43,0.11,0.22,0.65,0.24,0.32,0.26
200000000000000398,jade_harbor,"Jade Harbor",false,support-seeker,3,general,0.52,0.24,0.44,0.27,0.00,0.49,0.99
200000000000000399,rust_nettle,"Rust Nettle",false,support-seeker,10,general,0.62,0.24,0.20,0.19,0.07,0.41,1.00
200000000000000400,duskpebble,"Dusk Pebble",false,casual,5,support,0.32,0.11,0.21,0.72,0.01,0.38,0.15
200000000000000401,vivid_reed,"Vivid Reed",false,support-seeker,16,general,0.63,0.40,0.24,0.23,0.19,0.45,0.96
200000000000000402,rapid_pebble,"Rapid Pebble",false,support-seeker,2,general,0.46,0.21,0.27,0.29,0.16,0.60,0.81
200000000000000403,clever_gable34,"Clever Gable",false,lurker,2,general,0.10,0.21,0.35,0.29,0.12,0.35,0.15
200000000000000404,frostferry,"Frost Ferry",false,lurker,2,general,0.24,0.40,0.28,0.30,0.12,0.20,0.44
200000000000000405,cassr11,"Cass R",false,casual,1,general,0.29,0.01,0.22,0.68,0.07,0.32,0.26
200000000000000406,lucidferry,"Lucid Ferry",false,casual,2,general,0.35,0.08,0.30,0.66,0.02,0.53,0.26
200000000000000407,maliknovak10,"Malik Novak",false,technical,9,general,0.70,0.46,0.90,0.07,0.05,0.26,0.28
200000000000000408,slate_anvil,"Slate Anvil",false,casual,2,general,0.35,0.20,0.28,0.69,0.10,0.41,0.27
200000000000000409,inesk55,"Ines K",false,casual,2,support,0.40,0.23,0.31,0.77,0.00,0.55,0.28
200000000000000410,plainmeadow,"Plain Meadow",false,lurker,2,general,0.21,0.35,0.32,0.36,0.07,0.14,0.40
200000000000000411,omarcosta,"Omar Costa",false,casual,6,general,0.36,0.11,0.19,0.73,0.12,0.28,0.08
200000000000000412,boldkestrel,"Bold Kestrel",false,casual,7,general,0.27,0.02,0.24,0.79,0.23,0.36,0.10
200000000000000413,opal_summit,"Opal Summit",false,contrarian,3,general,0.67,0.18,0.60,0.15,0.64,0.27,0.18
200000000000000414,amberquarry,"Amber Quarry",false,support-seeker,7,support,0.37,0.47,0.30,0.12,0.03,0.51,1.00
200000000000000415,nimblebadger,"Nimble Badger",false,contrarian,4,general,0.49,0.26,0.44,0.03,0.89,0.15,0.11
200000000000000416,quietmeadow9,"Quiet Meadow",false,contrarian,7,general,0.48,0.24,0.61,0.17,0.66,0.20,0.18
200000000000000417,rapidnettle34,"Rapid Nettle",false,contrarian,6,support,0.56,0.35,0.40,0.20,0.68,0.13,0.13
200000000000000418,briskharbor,"Brisk Harbor",false,contrarian,5,general,0.49,0.41,0.54,0.00,0.73,0.11,0.00
200000000000000419,opalnettle,"Opal Nettle",false,lurker,2,general,0.12,0.34,0.36,0.24,0.14,0.08,0.34
200000000000000420,amber_harbor11,"Amber Harbor",false,support-seeker,12,general,0.50,0.33,0.41,0.07,0.20,0.59,0.92
200000000000000421,slate_kestrel86,"Slate Kestrel",false,casual,2,general,0.50,0.22,0.17,0.83,0.00,0.36,0.11
200000000000000422,rustharbor,"Rust Harbor",false,lurker,3,support,0.27,0.34,0.24,0.23,0.00,0.13,0.16
200000000000000423,nimble_gable,"Nimble Gable",false,support-seeker,3,support,0.41,0.40,0.41,0.07,0.29,0.61,0.94
200000000000000424,slatereed,"Slate Reed",false,technical,2,general,0.73,0.43,1.00,0.03,0.14,0.33,0.30
200000000000000425,calm_cinder,"Calm Cinder",false,lurker,3,support,0.10,0.40,0.25,0.15,0.13,0.26,0.42
200000000000000426,nimbletundra,"Nimble Tundra",false,contrarian,8,general,0.70,0.35,0.41,0.23,0.69,0.08,0.00
200000000000000427,faintjuniper,"Faint Juniper",false,casual,3,general,0.36,0.00,0.09,0.88,0.00,0.49,0.35
200000000000000428,umber_wren,"Umber Wren",false,casual,3,general,0.40,0.07,0.20,0.92,0.12,0.47,0.23
200000000000000429,casscosta,"Cass Costa",false,contrarian,7,support,0.69,0.22,0.62,0.09,0.71,0.10,0.11
200000000000000430,samberg37,"Sam Berg",false,casual,3,general,0.35,0.03,0.16,0.86,0.23,0.49,0.14
200000000000000431,hollow_cinder,"Hollow Cinder",false,casual,2,support,0.43,0.26,0.14,0.82,0.00,0.51,0.08
200000000000000432,vividzephyr27,"Vivid Zephyr",false,lurker,2,general,0.08,0.29,0.41,0.33,0.01,0.30,0.21
200000000000000433,bold_yarrow,"Bold Yarrow",false,casual,10,general,0.43,0.13,0.21,0.68,0.03,0.29,0.17
200000000000000434,tidyreed,"Tidy Reed",false,support-seeker,4,support,0.47,0.50,0.45,0.15,0.02,0.61,1.00
200000000000000435,quiet_cobalt26,"Quiet Cobalt",false,technical,5,general,0.77,0.63,0.83,0.14,0.17,0.22,0.21
200000000000000436,yukiito,"Yuki Ito",false,casual,7,support,0.30,0.26,0.32,0.81,0.07,0.46,0.15
200000000000000437,hollowreed,"Hollow Reed",false,casual,5,general,0.25,0.16,0.13,0.83,0.00,0.45,0.07
200000000000000438,tomaspetrov,"Tomas Petrov",false,casual,2,general,0.38,0.29,0.27,0.86,0.03,0.53,0.18
200000000000000439,rustivory,"Rust Ivory",false,casual,2,general,0.42,0.00,0.14,0.87,0.00,0.46,0.31
200000000000000440,swift_nettle,"Swift Nettle",false,technical,11,general,0.71,0.44,0.96,0.07,0.00,0.10,0.31
200000000000000441,mellow_ivory,"Mellow Ivory",false,technical,2,general,0.83,0.59,0.97,0.05,0.21,0.16,0.41
200000000000000442,brisk_kestrel,"Brisk Kestrel",false,casual,3,general,0.48,0.06,0.26,0.68,0.05,0.39,0.27
200000000000000443,mellowpine,"Mellow Pine",false,lurker,4,general,0.13,0.45,0.19,0.38,0.18,0.09,0.19
200000000000000444,nimblewren,"Nimble Wren",false,lurker,1,support,0.25,0.17,0.18,0.18,0.10,0.26,0.26
200000000000000445,kestreltanaka,"Kestrel Tanaka",false,casual,4,general,0.34,0.06,0.05,0.71,0.20,0.34,0.16
200000000000000446,amberanvil,"Amber Anvil",false,contrarian,9,general,0.68,0.35,0.60,0.00,0.75,0.06,0.20
200000000000000447,vivid_cinder70,"Vivid Cinder",false,casual,2,support,0.27,0.09,0.15,0.83,0.13,0.31,0.34
200000000000000448,cleverotter8,"Clever Otter",false,casual,4,support,0.36,0.06,0.25,0.91,0.03,0.55,0.30
200000000000000449,brisk_juniper,"Brisk Juniper",false,support-seeker,3,general,0.49,0.32,0.40,0.05,0.29,0.49,1.00
200000000000000450,samkessler42,"Sam Kessler",false,contrarian,3,general,0.74,0.20,0.42,0.11,0.87,0.30,0.11
200000000000000451,theocosta,"Theo Costa",false,casual,7,support,0.49,0.19,0.33,0.94,0.16,0.55,0.08
200000000000000452,faintkettle,"Faint Kettle",false,lurker,1,support,0.19,0.34,0.39,0.24,0.18,0.17,0.41
200000000000000453,brunotanaka,"Bruno Tanaka",false,technical,4,general,0.74,0.51,0.88,0.08,0.00,0.10,0.21
200000000000000454,amber_anvil2,"Amber Anvil",false,casual,11,general,0.46,0.15,0.31,0.80,0.12,0.43,0.18
